08/21 20:55:10.082377,219,280,-281,172,32,-323,291,93,-219,-1,-1,-2
08/21 20:55:10.513927,220,280,-278,170,31,-327,291,95,-222,-1,-2,1
08/21 20:55:10.945708,222,281,-277,170,32,-324,288,95,-225,0,-1,4
08/21 20:55:11.377159,223,281,-277,171,32,-322,286,94,-229,-1,1,0
08/21 20:55:11.808454,223,282,-279,174,30,-317,286,94,-226,0,0,0
08/21 20:55:12.239843,220,282,-284,175,32,-317,288,95,-223,-1,-2,-1
08/21 20:55:12.671808,218,281,-284,174,31,-320,290,94,-221,-1,-2,-1
08/21 20:55:13.103608,219,281,-282,173,32,-324,291,94,-220,0,-3,-1
08/21 20:55:13.535474,221,280,-277,170,30,-327,290,96,-221,-1,0,-1
08/21 20:55:13.966900,223,283,-275,170,31,-325,289,96,-225,-1,0,0
08/21 20:55:14.398340,224,281,-273,171,32,-321,287,95,-229,0,0,0
08/21 20:55:14.829685,223,282,-279,174,31,-316,286,95,-231,0,0,-1
08/21 20:55:15.260936,221,282,-283,175,32,-315,287,92,-223,0,0,-3
08/21 20:55:15.692593,219,281,-282,174,33,-322,290,94,-218,-1,-2,-2
08/21 20:55:16.124228,219,281,-282,173,32,-326,291,94,-218,-2,-2,1
08/21 20:55:16.555902,220,281,-278,170,31,-325,291,96,-222,0,1,-1
08/21 20:55:16.987555,223,282,-276,170,31,-325,290,94,-225,0,-2,0
08/21 20:55:17.419286,223,281,-275,171,31,-322,287,95,-229,-1,0,-1
08/21 20:55:17.851210,224,283,-278,173,32,-318,285,94,-227,-1,-2,-2
08/21 20:55:18.282988,222,281,-279,175,32,-317,287,95,-225,0,0,3
08/21 20:55:18.714350,219,282,-284,175,32,-318,288,94,-221,0,1,2
08/21 20:55:19.148838,219,280,-283,173,32,-326,288,95,-221,-1,0,1
08/21 20:55:19.580770,218,281,-281,174,31,-321,290,95,-221,0,1,-3
08/21 20:55:20.016323,220,280,-285,174,31,-318,288,94,-223,-1,1,1
08/21 20:55:20.448189,218,280,-282,174,31,-322,291,94,-220,0,0,-1
08/21 20:55:20.879680,219,281,-282,172,31,-325,292,93,-221,-1,0,-3
08/21 20:55:21.311188,221,281,-278,170,32,-323,291,94,-221,-1,0,1
08/21 20:55:21.742734,223,281,-271,170,32,-323,289,96,-226,-1,-1,0
08/21 20:55:22.174405,224,282,-274,173,32,-321,286,95,-228,-1,-1,0
08/21 20:55:22.605882,223,282,-281,174,30,-316,286,95,-227,0,0,0
08/21 20:55:23.037582,221,281,-280,176,32,-317,288,94,-222,-1,-1,-2
08/21 20:55:23.469343,219,281,-282,175,32,-319,291,94,-219,-1,0,0
08/21 20:55:23.901003,219,281,-282,173,32,-326,293,95,-218,-1,-1,1
08/21 20:55:24.332566,220,281,-280,170,32,-327,291,95,-222,-1,-1,-3
08/21 20:55:24.764249,222,280,-275,170,31,-327,289,96,-225,-1,-1,-2
08/21 20:55:25.196073,224,282,-273,170,32,-323,287,94,-228,0,-1,-2
08/21 20:55:25.627819,224,280,-274,172,33,-320,287,95,-227,0,-1,-1
08/21 20:55:26.059798,223,282,-282,174,31,-318,286,94,-228,0,-1,2
08/21 20:55:26.491177,221,281,-282,175,31,-319,287,93,-223,0,0,-2
08/21 20:55:26.922463,219,281,-283,175,31,-319,289,94,-221,0,-1,3
08/21 20:55:27.354137,218,280,-281,173,31,-324,291,95,-219,-1,0,-1
08/21 20:55:27.786030,220,281,-279,171,32,-328,292,93,-219,-1,-1,-1
08/21 20:55:28.217828,222,281,-275,170,30,-329,290,95,-221,-1,-1,-5
08/21 20:55:28.649401,223,281,-276,170,32,-324,289,96,-225,-1,-1,-2
08/21 20:55:29.080753,224,281,-274,171,32,-319,287,95,-226,0,-2,0
08/21 20:55:29.512088,223,282,-277,174,31,-314,285,94,-227,-1,0,1
08/21 20:55:29.943794,221,282,-282,175,33,-318,287,95,-224,-1,-3,3
08/21 20:55:30.375156,220,281,-282,175,32,-320,289,94,-221,0,-1,-3
08/21 20:55:30.806527,218,282,-283,174,31,-321,290,95,-222,-1,-3,1
08/21 20:55:31.237813,219,281,-282,172,32,-325,292,95,-218,-2,-1,1
08/21 20:55:31.669611,221,282,-276,170,31,-326,292,94,-223,-1,-1,-4
08/21 20:55:32.101408,223,282,-276,171,31,-324,289,96,-228,-1,0,-7
08/21 20:55:32.533373,224,281,-277,171,32,-324,288,94,-226,-1,1,-3
08/21 20:55:32.964849,225,281,-274,172,31,-321,287,96,-227,-1,1,-2
08/21 20:55:33.396279,223,282,-279,173,31,-319,286,94,-228,0,-2,-2
08/21 20:55:33.827726,221,282,-281,175,31,-318,286,93,-225,-1,0,-3
08/21 20:55:34.259134,219,281,-284,175,33,-319,288,94,-220,0,0,1
08/21 20:55:34.690497,219,281,-284,174,32,-322,290,94,-222,-1,0,-1
08/21 20:55:35.121844,219,281,-279,172,32,-323,291,95,-221,-1,1,0
08/21 20:55:35.553193,221,280,-278,171,33,-325,291,95,-222,-1,-3,2
08/21 20:55:35.987029,219,281,-280,171,32,-326,291,94,-222,-1,1,2
08/21 20:55:36.418784,221,281,-276,170,30,-327,291,95,-223,-1,-2,-4
08/21 20:55:36.850761,222,281,-273,171,32,-323,289,95,-225,-1,1,-3
08/21 20:55:37.282537,223,282,-273,170,30,-323,287,94,-226,-1,-1,1
08/21 20:55:37.714485,223,282,-278,171,30,-317,286,95,-227,0,0,-1
08/21 20:55:38.147027,224,282,-277,173,30,-320,286,95,-229,-1,-4,3
08/21 20:55:38.578947,224,282,-279,174,33,-318,286,94,-226,0,-1,3
08/21 20:55:39.010887,222,281,-280,175,31,-318,286,93,-226,0,-1,0
08/21 20:55:39.442825,221,283,-282,175,32,-317,287,93,-224,-1,0,-1
08/21 20:55:39.874660,219,282,-283,175,31,-319,288,94,-224,-1,-1,-3
08/21 20:55:40.307051,218,281,-283,176,33,-319,289,94,-219,0,0,1
08/21 20:55:40.738392,219,281,-284,174,31,-321,290,94,-218,-1,-1,-1
08/21 20:55:41.170260,218,281,-282,172,32,-323,292,95,-219,-1,0,-5
08/21 20:55:41.602036,219,281,-279,172,31,-325,291,95,-221,0,-1,2
08/21 20:55:42.033424,220,281,-276,171,32,-328,291,96,-221,-1,-2,1
08/21 20:55:42.464833,223,281,-275,170,32,-326,290,96,-225,-2,0,-2
08/21 20:55:42.896336,223,281,-274,170,30,-326,288,94,-228,-1,-3,0
08/21 20:55:43.327694,224,282,-274,171,30,-320,288,94,-224,-1,-1,2
08/21 20:55:43.758988,223,282,-278,173,31,-319,286,93,-228,-1,0,0
08/21 20:55:44.190320,222,281,-277,174,30,-318,285,94,-229,-1,-2,0
08/21 20:55:44.621674,221,281,-281,176,31,-318,287,95,-225,0,-2,0
08/21 20:55:45.053487,219,282,-283,175,31,-320,289,95,-222,0,-2,1
08/21 20:55:45.485300,218,281,-283,175,33,-320,290,95,-218,-2,0,-2
08/21 20:55:45.917044,218,280,-282,174,33,-323,290,95,-220,-1,-1,-2
08/21 20:55:46.348815,219,280,-281,172,32,-326,291,95,-221,-1,1,0
08/21 20:55:46.780746,219,281,-280,172,32,-326,292,96,-218,-1,0,-1
08/21 20:55:47.212586,220,281,-277,171,32,-327,292,96,-221,-1,1,-3
08/21 20:55:47.644513,221,281,-277,170,31,-328,290,96,-222,-1,0,-2
08/21 20:55:48.076375,223,281,-276,170,32,-327,289,95,-225,-1,0,-1
08/21 20:55:48.507936,223,281,-275,170,30,-324,289,95,-226,-2,-2,0
08/21 20:55:48.939356,224,283,-275,172,32,-322,288,95,-228,-1,-2,1
08/21 20:55:49.370982,224,282,-275,172,31,-322,288,94,-225,0,-1,1
08/21 20:55:49.802370,223,282,-276,174,31,-319,285,94,-230,0,-1,3
08/21 20:55:50.233768,223,282,-280,174,32,-321,287,94,-224,-1,-2,-3
08/21 20:55:50.665100,221,283,-283,176,31,-318,287,94,-226,-1,-1,1
08/21 20:55:51.096489,220,281,-282,176,32,-318,289,94,-222,-1,-1,-1
08/21 20:55:51.527880,218,281,-284,175,31,-320,290,93,-220,-1,0,-1
08/21 20:55:51.959267,219,281,-282,173,33,-323,291,95,-220,0,0,-3
08/21 20:55:52.391073,219,281,-282,172,31,-326,291,93,-219,0,-1,0
08/21 20:55:52.823183,220,281,-281,171,31,-324,292,94,-220,-2,-2,0
08/21 20:55:53.255051,220,281,-278,171,31,-325,291,94,-222,-2,-1,-1
08/21 20:55:53.686521,220,281,-278,171,33,-327,290,95,-221,-1,0,-2
08/21 20:55:54.117813,222,280,-275,171,31,-326,290,94,-224,0,-2,-1
08/21 20:55:54.549131,223,282,-274,170,32,-323,289,95,-225,-1,0,-4
08/21 20:55:54.980469,224,282,-278,170,30,-324,288,96,-226,0,0,1
08/21 20:55:55.411733,224,282,-274,171,30,-320,287,94,-228,-1,0,4
08/21 20:55:55.843399,223,282,-279,173,31,-317,286,95,-230,0,-1,4
08/21 20:55:56.275319,223,282,-279,174,32,-318,286,95,-228,0,-2,1
08/21 20:55:56.706785,222,282,-279,175,31,-316,286,94,-224,-1,-2,1
08/21 20:55:57.138184,222,281,-282,175,31,-318,287,93,-223,-1,0,5
08/21 20:55:57.570200,220,282,-283,175,30,-319,288,93,-222,0,-2,-3
08/21 20:55:58.002087,220,281,-283,175,32,-318,288,94,-222,0,0,0
08/21 20:55:58.433944,219,282,-285,176,33,-318,288,95,-221,0,-1,-1
08/21 20:55:58.865786,219,280,-284,175,31,-320,289,95,-222,-1,-2,-2
08/21 20:55:59.297772,218,281,-281,175,32,-322,290,94,-220,0,0,-2
08/21 20:55:59.729612,218,281,-281,174,32,-325,290,94,-219,-1,0,3
08/21 20:56:00.161606,219,281,-281,173,31,-325,291,94,-221,-1,0,-3
08/21 20:56:00.593073,219,280,-282,173,32,-325,292,95,-221,-1,-1,0
08/21 20:56:01.024434,219,281,-280,172,32,-325,292,94,-218,-2,-2,-2
08/21 20:56:01.455772,221,281,-278,171,32,-327,291,95,-222,0,-2,3
08/21 20:56:01.887597,222,282,-276,170,30,-325,291,96,-223,-1,-2,-1
08/21 20:56:02.318914,222,281,-276,170,31,-327,289,93,-224,-1,0,-2
08/21 20:56:02.750922,223,281,-273,171,31,-326,288,94,-226,-1,0,0
08/21 20:56:03.187947,219,280,-283,172,31,-324,292,95,-217,-1,-1,-1
08/21 20:56:03.619502,219,282,-279,171,31,-326,291,96,-220,0,0,-3
08/21 20:56:04.050857,221,281,-279,171,32,-323,292,96,-219,-2,-2,2
08/21 20:56:04.482597,223,280,-273,171,32,-328,290,96,-225,0,-2,0
08/21 20:56:04.913945,223,282,-276,170,31,-325,289,95,-224,0,-4,0
08/21 20:56:05.345183,224,281,-276,171,31,-324,287,96,-229,-1,0,-1
08/21 20:56:05.776431,223,282,-277,171,32,-322,287,95,-228,0,-1,-2
08/21 20:56:06.207716,224,282,-279,173,31,-318,286,93,-227,-1,0,2
08/21 20:56:06.639040,223,283,-283,173,32,-317,286,95,-227,-1,-2,1
08/21 20:56:07.070396,221,282,-283,176,31,-316,286,95,-227,-1,-2,1
08/21 20:56:07.502151,220,281,-285,175,31,-316,288,93,-222,-1,-1,0
08/21 20:56:07.934352,218,282,-283,175,32,-318,290,95,-219,-1,-1,0
08/21 20:56:08.389792,223,281,-278,172,33,-321,286,95,-229,0,-2,1
08/21 20:56:08.821623,224,282,-276,172,30,-319,286,94,-229,0,0,-5
08/21 20:56:09.253187,223,282,-276,173,32,-319,286,95,-229,-2,-1,1
08/21 20:56:09.684468,222,281,-279,175,32,-316,286,95,-225,0,-1,1
08/21 20:56:10.115731,221,282,-282,176,32,-316,287,93,-224,-1,0,3
08/21 20:56:10.547028,220,281,-281,175,32,-319,288,94,-223,-1,0,-2
08/21 20:56:10.978368,219,281,-286,175,31,-319,290,93,-219,-1,-1,0
08/21 20:56:11.410207,219,281,-284,174,31,-321,291,95,-219,0,-1,-1
08/21 20:56:11.841902,218,281,-281,172,32,-324,291,96,-219,-1,-1,-5
08/21 20:56:12.273787,219,280,-281,172,33,-326,291,95,-218,-1,-3,-1
08/21 20:56:12.705386,220,281,-277,171,32,-326,291,96,-223,-1,-1,0
08/21 20:56:13.137150,220,281,-277,171,33,-326,290,95,-222,-1,-1,2
08/21 20:56:13.569078,222,280,-276,170,32,-326,290,95,-225,-2,0,1
08/21 20:56:14.000517,223,282,-276,169,31,-326,289,95,-226,-1,0,0
08/21 20:56:14.431890,224,281,-275,171,31,-322,288,94,-227,-1,0,1
08/21 20:56:14.863228,224,284,-277,172,30,-323,287,95,-228,-1,1,1
08/21 20:56:15.294652,224,282,-276,172,31,-317,286,95,-229,0,-3,0
08/21 20:56:15.726413,223,282,-279,174,33,-318,286,95,-227,-1,-2,2
08/21 20:56:16.158216,222,281,-281,175,32,-317,286,95,-227,0,0,1
08/21 20:56:16.590050,221,282,-282,176,31,-319,288,94,-224,0,-1,2
08/21 20:56:17.021851,221,282,-285,175,31,-319,288,92,-223,0,-1,-1
08/21 20:56:17.453285,219,281,-284,175,31,-322,289,94,-222,-1,-1,0
